676 0 9
677 0 15
678 0 7
679 0 17
680 0 12
681 0 14
682 7.11926 11
683 0 9
684 6.36298 21
685 6.90751 9
686 0 5
687 0 7
688 0 10
689 6.96613 8
690 0 15
691 6.76663 14
692 0 11
693 0 10
694 0 7
695 0 8
696 0 13
697 0 9
698 0 11
699 4.88918 11
700 0 8
701 6.1839 10
702 0 15
703 0 15
704 0 11
705 0 14
706 6.30105 10
707 0 13
708 0 16
709 6.82703 12
710 5.05559 16
711 0 16
712 0 12
713 0 12
714 0 10
715 0 10
716 0 15
717 0 15
718 0 8
719 0 13
720 6.88255 13
721 0 18
722 6.88962 12
723 6.96248 17
724 0 11
725 6.94197 16
726 0 12
727 0 11
728 0 12
729 0 12
730 0 14
731 0 14
732 6.89078 16
733 0 17
734 0 16
735 6.06874 12
736 4.51633 12
737 5.77439 18
738 0 15
739 0 11
740 6.81731 8
741 5.78639 6
742 0 17
743 0 7
744 0 11
745 5.72394 11
746 0 17
747 0 15
748 0 9
749 0 13
750 6.9311 3
751 0 13
752 6.30897 14
753 0 8
754 0 12
755 0 15
756 6.37706 8
757 0 17
758 6.63071 13
759 0 10
760 0 14
761 7.17785 10
762 0 10
763 0 13
764 0 12
765 7.52036 11
766 6.66077 11
767 0 9
768 0 13
769 0 16
770 0 9
771 0 12
772 0 9
773 0 11
774 0 9
775 0 6
776 0 14
777 6.55216 13
778 5.80226 16
779 0 8
780 0 10
781 7.22168 13
782 0 12
783 0 8
784 0 7
785 0 9
786 0 9
787 0 16
788 0 16
789 0 11
790 0 15
791 0 22
792 0 4
793 7.14921 8
794 0 7
795 5.87029 11
796 7.49623 5
797 7.32472 12
798 0 21
799 0 11
800 0 10
801 0 8
802 0 8
803 6.40975 8
804 6.94536 14
805 0 13
806 5.85527 14
807 0 6
808 5.98357 8
809 0 10
810 0 20
811 0 14
812 7.39081 7
813 6.76361 14
814 6.21929 9
815 0 11
816 0 7
817 7.23912 8
818 0 14
819 0 13
820 0 14
821 0 7
822 7.44815 6
823 0 9
824 0 13
825 0 11
826 6.45066 17
827 0 8
828 6.95205 15
829 0 12
830 0 14
831 0 19
832 6.07671 14
833 0 6
834 0 15
835 6.09281 12
836 0 14
837 0 8
838 6.62229 11
839 0 9
840 5.49592 12
841 0 6
842 0 12
843 0 14
844 0 4
845 0 10
846 6.53412 12
847 0 7
848 6.45057 7
849 0 13
850 6.66681 11
851 0 14
852 5.92104 16
853 0 18
854 0 16
855 6.33894 13
856 0 6
857 0 7
858 5.09805 10
859 7.08928 18
860 7.16869 8
861 0 10
862 0 7
863 5.30734 16
864 0 11
865 0 6
866 0 16
867 0 8
868 7.55048 11
869 0 10
870 0 15
871 7.3836 14
872 0 15
873 0 14
874 0 16
875 0 8
876 0 11
877 0 19
878 6.49835 10
879 0 17
880 0 9
881 0 11
882 0 7
883 0 14
884 6.39332 11
885 0 20
886 6.78455 5
887 0 11
888 0 16
889 6.22442 11
890 0 11
891 0 17
892 0 13
893 0 15
894 0 7
895 0 19
896 0 13
897 0 12
898 0 11
899 6.08952 12
900 0 10
901 0 10
902 0 17
903 0 10
904 0 17
905 6.4821 15
906 0 10
907 0 5
908 0 10
909 0 22
910 6.2354 18
911 0 11
912 0 13
913 0 12
914 0 12
915 0 13
916 0 9
917 0 6
918 0 10
919 7.2612 11
920 0 12
921 0 11
922 6.50432 15
923 6.43266 15
924 6.8468 8
925 6.33528 9
926 7.08623 12
927 0 5
928 5.80482 20
929 7.20239 10
930 5.73453 16
931 7.32458 8
932 7.04028 12
933 6.4161 13
934 5.50169 11
935 0 9
936 5.60094 13
937 0 10
938 0 7
939 6.29642 14
940 0 5
941 0 8
942 6.08929 6
943 0 10
944 0 11
945 0 7
946 0 12
947 0 11
948 0 17
949 0 15
950 0 12
951 0 7
952 0 8
953 6.96762 14
954 0 11
955 0 14
956 0 6
957 0 9
958 0 10
959 0 12
960 0 13
961 6.57726 12
962 0 16
963 0 12
964 0 11
965 0 9
966 6.28462 8
967 0 12
968 0 9
969 0 12
970 5.70122 13
971 0 10
972 6.23104 13
973 0 12
974 0 8
975 0 11
976 0 12
977 5.55949 17
978 7.31131 8
979 0 9
980 0 9
981 0 16
982 0 10
983 0 10
984 0 15
985 6.52304 14
986 0 14
987 0 10
988 6.37521 7
989 0 13
990 5.94477 11
991 0 15
992 0 13
993 0 12
994 0 8
995 0 13
996 5.54922 9
997 6.69985 11
998 0 14
999 6.68272 9
1000 6.87852 15
1001 0 17
1002 0 14
1003 0 15
1004 0 12
1005 0 7
1006 0 6
1007 5.68598 11
1008 0 13
1009 0 11
1010 0 12
1011 6.76565 10
1012 0 8
1013 0 13
1014 6.84957 9
1015 0 8
1016 0 17
1017 0 19
1018 0 9
1019 0 16
1020 0 11
1021 0 7
1022 5.28486 10
1023 6.6805 16
1024 0 11
1025 0 11
1026 0 17
1027 6.84249 13
1028 0 11
1029 5.23004 15
1030 0 8
1031 5.31053 11
1032 0 8
1033 0 17
1034 0 12
1035 0 17
1036 0 18
1037 0 19
1038 0 10
1039 0 11
1040 0 17
1041 0 11
1042 0 13
1043 0 5
1044 0 10
1045 0 12
1046 7.10076 11
1047 0 11
1048 0 15
1049 0 12
1050 0 8
1051 6.93663 14
1052 6.66578 10
1053 6.63453 8
1054 6.71921 13
1055 0 7
1056 0 7
1057 0 8
1058 0 15
1059 0 11
1060 0 10
1061 0 14
1062 0 14
1063 0 13
1064 0 8
1065 0 17
1066 4.87214 14
1067 0 12
1068 0 10
1069 0 10
1070 4.81391 15
1071 0 12
1072 7.34045 11
1073 0 12
1074 6.22756 9
1075 0 15
1076 0 7
1077 0 7
1078 0 13
1079 0 12
1080 6.11706 8
1081 0 9
1082 0 15
1083 0 10
1084 0 12
1085 0 9
1086 0 13
1087 0 7
1088 0 8
1089 5.9691 13
1090 0 6
1091 0 17
1092 0 9
1093 0 9
1094 0 16
1095 0 10
1096 7.52747 7
1097 0 11
1098 0 12
1099 0 16
1100 0 10
1101 0 6
1102 0 8
1103 6.91846 11
1104 5.84115 14
1105 0 14
1106 0 11
1107 7.07019 11
1108 6.38258 14
1109 0 7
1110 0 11
1111 0 9
1112 6.3934 16
1113 0 6
1114 0 13
1115 4.87132 18
1116 0 15
1117 0 11
1118 0 16
1119 0 10
1120 0 17
1121 6.60403 12
1122 0 12
1123 0 12
1124 0 7
1125 0 13
1126 0 10
1127 0 6
1128 0 15
1129 6.54095 9
1130 0 12
1131 0 11
1132 0 11
1133 0 8
1134 0 10
1135 7.1393 3
1136 0 10
1137 0 15
1138 0 17
1139 0 15
1140 0 11
1141 0 12
1142 0 9
1143 0 11
1144 0 9
1145 7.68284 9
1146 0 16
1147 6.73446 5
1148 0 10
1149 0 14
1150 0 10
1151 0 7
1152 0 11
1153 7.68101 6
1154 0 9
1155 7.23819 7
1156 0 14
1157 5.73915 9
1158 0 14
1159 0 14
1160 0 9
1161 0 11
1162 0 10
1163 0 13
1164 5.94459 22
1165 0 9
1166 0 14
1167 0 11
1168 0 14
1169 6.7787 19
1170 0 20
1171 0 9
1172 0 9
1173 0 9
1174 0 11
1175 0 13
1176 0 9
1177 0 11
1178 0 14
1179 0 17
1180 0 11
1181 0 21
1182 0 15
1183 0 19
1184 7.08685 8
1185 0 11
1186 0 14
1187 0 13
1188 0 9
1189 6.865 13
1190 7.32257 12
1191 0 13
1192 0 7
1193 0 9
1194 0 17
1195 0 10
1196 5.7952 11
1197 0 9
1198 0 6
1199 0 11
1200 0 13
1201 0 8
1202 5.62114 11
1203 0 14
1204 0 18
1205 0 8
1206 0 9
1207 0 11
1208 5.6524 7
1209 0 11
1210 0 11
1211 0 12
1212 0 13
1213 6.35142 17
1214 0 9
1215 0 14
1216 0 11
1217 7.17637 10
1218 0 12
1219 0 8
1220 0 14
1221 0 9
1222 0 9
1223 0 10
1224 7.17924 10
1225 0 17
1226 0 11
1227 0 9
1228 0 12
1229 0 10
1230 6.04588 12
1231 0 11
1232 0 15
1233 0 12
1234 6.85543 8
1235 0 17
1236 6.24841 17
1237 0 12
1238 0 9
1239 0 5
1240 0 9
1241 0 12
1242 6.17591 6
1243 0 12
1244 7.08807 14
1245 0 14
1246 0 5
1247 0 13
1248 6.60986 21
1249 0 13
1250 4.75953 10
1251 0 15
1252 0 11
1253 6.39534 11
1254 6.88587 12
1255 0 6
1256 0 14
1257 6.61661 11
1258 0 12
1259 0 11
1260 0 16
1261 0 16
1262 0 14
1263 6.99993 9
1264 0 14
1265 0 18
1266 0 19
1267 0 12
1268 6.05756 13
1269 6.87222 8
1270 5.74846 7
1271 0 11
1272 0 8
1273 7.41578 10
1274 0 10
1275 6.43581 16
1276 6.85615 15
1277 6.32462 17
1278 0 14
1279 5.32661 14
1280 0 8
1281 0 24
1282 0 11
1283 0 8
1284 0 17
1285 0 10
1286 4.82211 7
1287 0 8
1288 0 6
1289 7.13191 12
1290 7.24889 8
1291 0 12
1292 7.34774 12
1293 0 10
1294 0 12
1295 6.89314 12
1296 0 15
1297 6.44516 7
1298 0 15
1299 0 10
1300 0 10
1301 0 12
1302 0 8
1303 0 15
1304 0 10
1305 0 11
1306 7.61485 8
1307 0 11
1308 0 19
1309 0 9
1310 0 9
1311 0 7
1312 6.93926 6
1313 0 15
1314 6.75992 15
1315 0 16
1316 7.01909 11
1317 0 12
1318 0 9
1319 0 10
1320 0 9
1321 5.14641 12
1322 0 17
1323 0 14
1324 0 17
1325 0 14
1326 0 8
1327 0 15
1328 0 12
1329 0 12
1330 0 10
1331 0 15
1332 0 14
1333 0 10
1334 0 13
1335 6.9927 12
1336 0 16
1337 0 12
1338 6.23834 7
1339 0 15
1340 0 9
1341 0 8
1342 0 17
1343 0 10
1344 0 14
1345 0 7
1346 6.77822 10
1347 0 9
1348 0 5
1349 0 18
1350 0 9
1351 6.7405 11
1352 0 8
1353 0 19
1354 6.71462 10
1355 7.28538 14
1356 0 12
1357 6.77108 16
1358 0 10
1359 5.73212 9
1360 6.42992 12
1361 6.7545 12
1362 0 6
1363 0 17
1364 0 14
1365 7.04034 12
1366 0 15
1367 0 8
1368 0 12
1369 6.49485 9
1370 0 6
1371 0 9
1372 0 11
1373 0 18
1374 0 15
1375 6.21749 13
1376 0 13
1377 0 6
1378 0 12
1379 0 13
1380 0 12
1381 7.29213 15
1382 0 13
1383 0 8
1384 0 10
1385 0 17
1386 6.1346 13
1387 0 17
1388 0 14
1389 0 12
1390 0 11
1391 0 17
1392 0 12
1393 6.41871 14
1394 0 13
1395 6.89203 10
1396 0 12
1397 7.1277 15
1398 0 17
1399 0 12
1400 0 15
1401 0 15
1402 5.97356 17
1403 0 17
1404 0 10
1405 0 12
1406 0 14
1407 0 10
1408 0 7
1409 0 8
1410 0 16
1411 0 7
1412 6.26784 8
1413 6.90594 10
1414 0 8
1415 0 13
1416 0 10
1417 0 9
1418 0 11
1419 5.42479 22
1420 0 12
1421 0 7
1422 0 14
1423 0 10
1424 0 4
1425 0 18
1426 0 10
1427 6.06367 13
1428 0 10
1429 0 11
1430 0 9
1431 0 11
1432 0 12
1433 0 6
1434 0 11
1435 0 16
1436 6.50705 5
1437 0 13
1438 0 20
1439 0 11
1440 7.74653 12
1441 0 12
1442 0 12
1443 0 17
1444 0 11
1445 0 10
1446 0 10
1447 0 17
1448 6.44416 14
1449 0 9
1450 0 5
1451 5.85871 15
1452 0 13
1453 0 11
1454 0 9
1455 0 15
1456 4.05169 16
1457 0 9
1458 0 9
1459 0 10
1460 0 8
1461 0 11
1462 7.22109 8
1463 0 10
1464 0 10
1465 0 11
1466 0 8
1467 0 14
1468 0 12
1469 7.09478 9
1470 6.03491 13
1471 0 8
1472 0 11
1473 0 10
1474 0 11
1475 7.52741 10
1476 0 12
1477 6.01515 5
1478 0 12
1479 0 18
1480 7.25853 9
1481 0 9
1482 6.63833 14
1483 0 10
1484 0 11
1485 6.53548 12
1486 0 8
1487 0 9
1488 0 16
1489 5.43508 20
1490 0 17
1491 0 11
1492 0 15
1493 0 7
1494 0 12
1495 6.58347 12
1496 0 16
1497 0 15
1498 0 14
1499 0 19
1500 0 8
1501 5.96469 7
1502 0 15
1503 6.58988 11
1504 0 12
1505 6.31269 13
1506 0 8
1507 0 9
1508 0 11
1509 0 8
1510 0 3
1511 0 14
1512 0 19
1513 6.65299 10
1514 0 10
1515 0 6
1516 5.00756 9
1517 0 17
1518 0 7
1519 0 10
1520 0 14
1521 0 9
1522 0 17
1523 0 10
1524 0 7
1525 0 9
1526 0 7
1527 0 10
1528 0 14
1529 0 8
1530 0 12
1531 6.71711 10
1532 0 12
1533 0 17
1534 0 8
1535 6.92001 10
1536 0 10
1537 0 12
1538 0 13
1539 6.58352 11
1540 0 11
1541 0 14
1542 0 7
1543 0 12
1544 0 10
1545 6.78077 7
1546 0 15
1547 0 7
1548 0 19
1549 0 11
1550 0 13
1551 0 23
1552 0 6
1553 7.41786 10
1554 0 17
1555 0 9
1556 6.79049 7
1557 0 11
1558 0 12
1559 0 13
1560 0 13
1561 6.78814 16
1562 0 9
1563 0 15
1564 0 10
1565 0 14
1566 5.85415 9
1567 0 6
1568 0 8
1569 7.73551 12
1570 0 10
1571 0 10
1572 0 10
1573 5.5466 10
1574 6.61844 22
1575 0 6
1576 5.8105 15
1577 0 14
1578 7.44315 15
1579 5.79938 11
1580 0 8
1581 0 10
1582 5.33253 12
1583 0 15
1584 0 17
1585 0 11
1586 0 15
1587 0 14
1588 6.5562 9
1589 0 18
1590 7.40081 9
1591 0 7
1592 0 11
1593 7.85654 8
1594 0 4
1595 0 10
1596 0 11
1597 5.35525 11
1598 0 14
1599 6.44413 10
1600 0 11
1601 0 13
1602 7.68246 9
1603 0 12
1604 0 13
1605 0 13
1606 0 17
1607 5.00258 11
1608 0 12
1609 6.11826 16
1610 0 11
1611 0 13
1612 7.02196 11
1613 0 17
1614 0 12
1615 0 11
1616 0 14
1617 0 10
1618 0 11
1619 0 6
1620 5.6736 11
1621 7.33405 12
1622 0 9
1623 0 13
1624 0 7
1625 0 13
1626 0 9
1627 6.1867 10
1628 6.16384 11
1629 0 20
1630 0 12
1631 0 6
1632 6.58944 10
1633 0 7
1634 6.7756 14
1635 0 12
1636 0 8
1637 0 13
1638 0 14
1639 7.10696 15
1640 0 14
1641 0 13
1642 0 16
1643 0 9
1644 0 14
1645 4.53642 10
1646 0 18
1647 0 6
1648 0 12
1649 0 12
1650 0 16
1651 0 16
1652 0 11
1653 0 13
1654 7.43048 11
1655 6.78563 11
1656 0 15
1657 0 4
1658 6.78807 7
1659 0 14
1660 0 20
1661 0 9
1662 0 7
1663 6.82804 13
1664 0 6
1665 0 6
1666 6.81802 10
1667 0 9
1668 0 9
1669 6.21438 12
1670 0 14
1671 0 14
1672 0 10
1673 0 16
1674 0 8
1675 0 13
1676 0 14
1677 0 14
1678 0 7
1679 0 10
1680 0 19
1681 0 8
1682 7.12783 11
1683 0 14
1684 0 12
1685 0 13
1686 0 11
1687 0 12
1688 0 13
1689 0 12
1690 0 8
1691 0 12
1692 6.31599 9
1693 0 16
1694 0 10
1695 6.02417 11
1696 0 10
1697 0 13
1698 7.70878 4
1699 0 11
1700 0 14
1701 0 16
1702 0 11
1703 0 13
1704 6.18335 9
1705 0 8
1706 7.18146 14
1707 0 7
1708 0 8
1709 0 17
1710 0 17
1711 0 11
1712 0 9
1713 6.685 8
1714 0 11
1715 7.53276 11
1716 0 12
1717 6.90675 10
1718 0 15
1719 0 8
1720 0 13
1721 0 11
1722 0 16
1723 0 9
1724 0 12
1725 7.52762 8
1726 0 6
1727 0 13
1728 6.71408 14
1729 0 9
1730 0 15
1731 0 14
1732 0 10
1733 0 6
1734 0 15
1735 6.78812 16
1736 0 7
1737 0 7
1738 0 8
1739 5.85914 7
1740 0 8
1741 7.38458 12
1742 0 13
1743 6.77813 14
1744 7.69362 3
1745 0 5
1746 6.66634 13
1747 0 13
1748 0 20
1749 4.97955 10
1750 0 14
1751 7.09549 11
1752 0 8
1753 0 12
1754 0 13
1755 7.55653 12
1756 8.02376 7
1757 0 14
1758 0 10
1759 7.52964 11
1760 6.80608 14
1761 6.39195 9
1762 6.88059 16
1763 7.01567 9
1764 6.04637 7
1765 0 12
1766 0 21
1767 0 13
1768 0 8
1769 6.34724 10
1770 0 17
1771 6.98312 11
1772 0 10
1773 0 9
1774 0 9
1775 0 8
1776 0 11
1777 0 13
1778 6.08383 7
1779 0 12
1780 0 13
1781 6.48138 16
1782 6.86838 14
1783 6.80472 11
1784 5.60649 11
1785 0 12
1786 0 14
1787 0 8
1788 0 9
1789 0 14
1790 0 13
1791 0 11
1792 0 14
1793 0 13
1794 0 7
1795 5.73979 16
1796 6.74539 14
1797 7.33498 15
1798 0 13
1799 0 8
1800 0 16
1801 0 14
1802 0 13
1803 0 17
1804 6.0013 9
1805 6.66104 8
1806 6.8998 14
1807 6.34601 11
1808 0 11
1809 0 13
1810 0 14
1811 0 12
1812 0 11
1813 0 10
1814 0 14
1815 7.59748 5
1816 0 11
1817 0 16
1818 0 6
1819 0 6
1820 0 4
1821 6.03363 14
1822 0 10
1823 0 10
1824 0 16
1825 0 13
1826 0 10
1827 0 14
1828 0 14
1829 0 11
1830 6.38574 12
1831 0 13
1832 0 12
1833 5.10839 10
1834 0 15
1835 0 11
1836 0 13
1837 0 15
1838 0 15
1839 0 10
1840 6.58813 13
1841 0 10
1842 6.48984 6
1843 0 15
1844 5.9285 12
1845 6.74592 15
1846 0 18
1847 0 11
1848 0 17
1849 0 8
1850 6.43045 13
1851 0 7
1852 6.58985 19
1853 0 14
1854 0 13
1855 6.94074 6
1856 0 11
1857 0 17
1858 0 11
1859 0 17
1860 7.09349 18
1861 0 10
1862 6.10301 16
1863 0 11
1864 0 17
1865 0 5
1866 0 18
1867 0 8
1868 0 15
1869 6.46534 13
1870 0 11
1871 5.69044 11
1872 0 8
1873 0 8
1874 0 13
1875 0 14
1876 0 10
1877 4.78257 15
1878 0 9
1879 0 15
1880 5.80302 8
1881 0 6
1882 7.04105 17
1883 5.04596 10
1884 0 16
1885 0 8
1886 0 12
1887 0 10
1888 6.25744 15
1889 0 11
1890 0 12
1891 0 11
1892 0 12
1893 6.64425 10
1894 0 9
1895 0 12
1896 0 8
1897 0 7
1898 0 24
1899 0 12
1900 0 10
1901 6.1504 15
1902 0 12
1903 7.34295 11
1904 7.78362 6
1905 0 13
1906 0 11
1907 0 10
1908 0 16
1909 0 10
1910 0 4
1911 0 5
1912 0 6
1913 6.71639 9
1914 0 17
1915 0 5
1916 0 10
1917 6.73791 7
1918 0 14
1919 0 18
1920 0 12
1921 0 15
1922 0 18
1923 6.18587 11
1924 6.62332 16
1925 0 13
1926 0 7
1927 0 16
1928 0 11
1929 0 7
1930 0 7
1931 6.46434 10
