0 0 43
1 1.91239 38
2 0 42
3 0 46
4 0 42
5 0 37
6 0 37
7 0 47
8 0 44
9 0 45
10 0 43
11 0 53
12 2.12689 35
13 0 41
14 0 46
15 0 40
16 0 34
17 3.31293 52
18 0 43
19 0 46
20 2.23913 43
21 2.65238 40
22 0 35
23 0 47
24 0 42
25 0 45
26 0 49
27 0 45
28 0 32
29 0 50
30 0 42
31 0 51
32 0 48
33 0 33
34 3.07462 42
35 0 46
36 0 43
37 0 36
38 2.89867 42
39 0 52
40 0 51
41 0 37
42 0 51
43 0 51
44 0 41
45 0 51
46 3.43034 49
47 0 43
48 4.336 54
49 0 43
50 0 42
51 3.35547 36
52 0 58
53 0 42
54 0 52
55 0 26
56 0 42
57 3.54646 42
58 0 35
59 0 41
60 0 42
61 4.30888 37
62 0 44
63 0 47
64 0 37
65 0 49
66 3.30755 36
67 0 44
68 0 37
69 0 44
70 0 31
71 0 42
72 0 29
73 0 33
74 0 44
75 2.32491 47
76 3.08396 34
77 3.23629 35
78 0 32
79 0 33
80 3.22112 46
81 4.13139 47
82 0 35
83 0 50
84 2.15623 46
85 2.87978 28
86 0 31
87 0 47
88 0 45
89 0 35
90 0 47
91 0 50
92 0 37
93 0 48
94 0 35
95 0 45
96 0 39
97 0 42
98 0 45
99 0 50
100 0 54
101 0 50
102 3.13236 42
103 0 52
104 0 39
105 4.3585 45
106 0 44
107 0 51
108 0 32
109 2.74073 53
110 0 51
111 0 40
112 3.40887 31
113 3.53596 39
114 0 47
115 0 48
116 0 51
117 3.33265 39
118 0 46
119 3.12521 46
120 0 51
121 0 32
122 3.01789 50
123 0 41
124 0 36
125 0 51
126 0 40
127 3.54715 31
128 0 51
129 0 48
130 0 39
131 3.2678 40
132 0 53
133 0 48
134 0 57
135 0 37
136 0 34
137 0 46
138 0 42
139 0 41
140 0 45
141 2.78142 35
142 0 41
143 0 42
144 3.07841 37
145 0 39
146 0 40
147 0 44
148 0 41
149 0 42
150 0 48
151 0 43
152 3.17069 49
153 0 40
154 0 52
155 0 39
156 0 40
157 1.71498 43
158 0 47
159 0 43
160 3.71769 41
161 4.02305 39
162 0 45
163 0 37
164 0 60
165 0 35
166 3.40834 36
167 0 45
168 1.72977 33
169 0 38
170 0 45
171 0 41
172 0 41
173 3.65108 43
174 2.15753 56
175 0 49
176 0 44
177 0 37
178 2.85911 34
179 0 55
180 0 31
181 0 41
182 0 42
183 2.34428 43
184 2.61253 44
185 2.49363 35
186 3.13972 37
187 0 35
188 3.01933 45
189 1.88519 38
190 0 54
191 0 44
192 0 38
193 0 38
194 0 43
195 2.93855 44
196 2.65639 42
197 4.06888 38
198 0 46
199 0 36
200 0 36
201 0 44
202 0 52
203 0 38
204 0 41
205 0 43
206 0 37
207 0 45
208 3.7548 43
209 0 38
210 2.54905 42
211 0 51
212 0 36
213 0 43
214 0 48
215 0 46
216 0 53
217 0 37
218 2.97619 37
219 0 43
220 0 48
221 0 43
222 3.22292 49
223 0 53
224 0 50
225 0 55
226 0 48
227 0 51
228 3.42984 45
229 0 45
230 2.84718 44
231 0 46
232 0 41
233 3.86559 40
234 0 44
235 2.84267 38
236 2.40434 50
237 0 39
238 0 41
239 0 52
240 0 43
241 0 45
242 1.70625 44
243 0 41
244 0 45
245 2.83888 59
246 0 50
247 0 41
248 0 41
249 3.35874 44
250 0 45
251 2.72133 54
252 2.76264 42
253 0 43
254 0 39
255 0 39
256 0 7
257 0 6
258 0 10
259 6.74761 13
260 0 10
261 0 6
262 0 11
263 0 11
264 5.21111 9
265 7.89847 6
266 0 11
267 7.0706 8
268 0 7
269 6.96996 5
270 0 15
271 6.72245 14
272 0 10
273 7.21545 9
274 0 7
275 0 9
276 0 7
277 7.44065 10
278 0 14
279 8.37215 4
280 0 7
281 0 9
282 0 8
283 0 14
284 0 9
285 0 13
286 7.99786 10
287 0 8
288 0 12
289 0 10
290 0 5
291 0 7
292 0 13
293 0 9
294 0 8
295 0 9
296 7.7338 8
297 7.5453 9
298 0 15
299 0 14
300 0 10
301 0 12
302 0 7
303 0 10
304 0 6
305 6.4333 7
306 0 6
307 0 5
308 7.95616 12
309 0 10
310 0 5
311 0 6
312 0 8
313 0 11
314 0 10
315 0 9
316 0 13
317 0 9
318 0 10
319 0 10
320 0 6
321 0 6
322 0 15
323 0 18
324 0 4
325 7.36817 11
326 0 6
327 6.42836 10
328 8.63076 4
329 0 8
330 0 8
331 0 8
332 0 9
333 0 10
