239 0 117  1
240 0 111  0
241 0 109  1
242 3.649 89  1
243 0 112  1
244 0 96  1
245 2.73622 104  1
246 0 114  1
247 0 102  1
248 0 121  1
249 3.56347 138  1
250 0 132  1
251 3.90381 100  1
252 3.7242 114  1
253 0 102  1
254 0 103  1
255 0 103  1
256 0 25  1
257 0 14  1
258 0 13  1
259 5.27141 12  1
260 0 12  1
261 0 12  1
262 0 14  1
263 0 9  1
264 4.92145 14  1
265 5.20658 10  1
266 0 13  1
267 4.72463 11  1
268 0 10  1
269 3.76937 14  1
270 0 13  1
271 5.70996 6  1
272 0 11  1
273 5.03425 9  1
274 0 7  1
275 0 8  1
276 0 9  1
277 3.86382 11  1
278 0 16  1
279 5.28377 6  1
280 0 10  1
281 0 11  0
282 0 12  1
283 0 11  1
284 0 13  1
285 0 10  1
286 5.08283 12  1
287 0 10  1
288 0 17  1
289 0 16  1
290 0 13  1
291 0 9  1
292 0 17  1
293 0 4  1
294 0 11  1
295 0 9  1
296 5.41807 10  1
297 5.32389 9  0
298 0 17  1
299 0 6  1
300 0 10  1
301 0 7  1
302 0 13  1
303 0 10  1
304 0 6  1
305 4.7543 11  1
306 0 16  1
307 0 11  1
308 4.76458 13  1
309 0 18  1
310 0 10  1
311 0 11  1
312 0 8  1
313 0 12  1
314 0 7  1
315 0 13  1
316 0 10  1
317 0 10  1
318 0 15  1
319 0 16  1
320 0 16  1
321 0 11  1
322 0 9  1
323 0 11  1
324 0 10  1
325 5.25804 13  1
326 0 12  1
327 4.62493 9  1
328 4.38749 12  1
329 0 11  1
330 0 8  0
331 0 4  1
332 0 11  1
333 0 18  1
334 0 10  1
335 5.32558 7  1
336 0 16  1
337 0 12  1
338 0 11  1
339 0 6  1
340 4.72837 13  1
341 0 9  0
342 0 7  1
343 0 6  0
344 0 10  0
345 0 6  1
346 0 6  1
347 4.53075 11  1
348 0 14  1
349 0 11  1
350 0 14  1
351 0 10  0
352 0 9  0
353 5.33192 6  1
354 0 20  1
355 0 7  0
356 0 14  1
357 0 7  1
358 0 8  1
359 4.87558 15  1
360 0 10  1
361 0 6  1
362 0 15  1
363 0 10  1
364 0 6  1
365 5.08981 9  1
366 5.09961 4  1
367 0 14  1
368 0 15  1
369 0 12  1
370 0 10  1
371 0 6  1
372 4.41069 10  1
373 0 10  1
374 5.15136 12  1
375 0 13  1
376 5.56768 7  1
377 0 16  1
378 3.51063 5  1
379 0 10  0
380 0 15  1
381 0 14  1
382 4.4998 14  1
383 0 12  1
384 5.46667 6  1
385 0 3  1
386 0 5  1
387 0 11  1
388 0 19  1
389 4.35129 15  1
390 5.18839 10  1
391 0 11  0
392 0 8  1
393 0 7  1
394 0 13  1
395 4.42644 7  1
396 0 12  1
397 0 16  1
398 0 6  1
399 0 17  1
400 0 10  1
401 3.29726 11  1
402 5.27231 11  1
403 0 12  1
404 0 8  1
405 0 14  1
406 2.92594 11  1
407 0 12  1
408 5.34068 12  1
409 4.90857 18  1
410 4.87324 15  1
411 0 17  1
412 0 17  1
413 0 13  1
414 0 22  1
415 5.26702 11  1
416 0 15  0
417 0 19  1
418 0 9  1
419 5.22708 8  0
420 0 16  1
421 0 7  1
422 4.94833 9  1
423 0 14  1
424 5.21404 10  1
425 0 13  1
