796 4.33666 11  1
797 3.55399 10  1
798 0 8  1
799 0 9  1
800 0 11  1
801 0 11  1
802 0 13  1
803 5.28489 18  1
804 4.17239 8  1
805 0 6  1
806 6.42815 5  0
807 0 11  1
808 5.01773 11  1
809 0 8  1
810 0 7  1
811 0 13  1
812 4.41298 8  1
813 5.59483 10  1
814 3.31682 14  1
815 0 6  1
816 0 8  1
817 4.92752 6  1
818 0 13  1
819 0 13  1
820 0 7  1
821 0 8  1
822 4.84362 9  1
823 0 12  1
824 0 8  1
825 0 12  1
826 5.07806 11  1
827 0 6  1
828 5.56866 5  0
829 0 9  1
830 0 10  1
831 0 9  1
832 4.96522 7  1
833 0 13  1
834 0 10  1
835 4.2917 15  1
836 0 5  1
837 0 7  1
838 5.54982 6  1
839 0 9  1
840 4.89171 13  1
841 0 15  1
842 0 10  1
843 0 9  0
844 0 18  1
845 0 8  1
846 5.67586 9  1
847 0 11  1
848 4.55994 6  1
849 0 10  1
850 5.33249 11  1
851 0 10  1
852 5.29021 15  0
853 0 13  1
854 0 11  1
855 5.90051 6  1
856 0 6  1
857 0 17  1
858 4.93701 9  0
859 4.50008 12  1
860 4.80156 18  1
861 0 8  1
862 0 16  1
863 1.89692 17  1
864 0 13  1
865 0 9  1
866 0 7  1
867 0 10  1
868 3.97138 12  1
869 0 14  1
870 0 4  1
871 4.72248 12  1
872 0 12  1
873 0 5  1
874 0 6  1
875 0 14  1
876 0 11  1
877 0 7  1
878 5.60182 8  1
879 0 6  1
880 0 9  1
881 0 13  1
882 0 12  1
883 0 6  1
884 3.8658 10  1
885 0 11  0
886 5.40718 8  1
887 0 9  1
888 0 14  1
889 6.17322 8  1
890 0 7  1
891 0 11  1
892 0 12  1
893 0 11  1
894 0 14  1
895 0 10  1
896 0 10  1
897 0 15  1
898 0 11  1
899 5.71591 11  1
900 0 10  1
901 0 10  1
902 0 15  1
903 0 12  1
904 0 7  1
905 5.22975 12  1
906 0 10  1
907 0 11  1
908 0 14  1
909 0 12  1
910 4.91226 7  1
911 0 9  1
912 0 4  1
913 0 9  1
914 0 7  1
915 0 8  1
916 0 10  1
917 0 4  0
918 0 5  1
919 4.41626 7  1
920 0 4  0
921 0 8  1
922 4.94685 7  1
923 5.89562 5  1
924 3.20718 12  1
925 4.91 8  1
926 4.84496 12  1
927 0 8  1
928 5.00836 9  1
929 4.8144 12  1
930 5.11798 7  1
931 5.42919 9  1
932 5.80136 2  1
933 4.43085 11  1
934 5.38548 15  1
935 0 6  1
936 4.5042 13  1
937 0 9  1
938 0 16  1
939 5.80478 12  1
940 0 8  1
941 0 9  0
942 5.87194 6  1
943 0 14  1
944 0 7  1
945 0 7  1
946 0 14  1
947 0 11  1
948 0 11  1
949 0 14  1
950 0 11  1
951 0 8  1
952 0 4  1
953 4.6579 8  1
954 0 14  1
955 0 11  1
956 0 8  1
957 0 13  1
958 0 10  1
959 0 13  1
960 0 10  1
961 5.797 9  1
962 0 8  1
963 0 5  1
964 0 11  1
965 0 5  1
966 4.46598 19  1
967 0 7  1
968 0 11  1
969 0 12  1
970 5.33618 12  1
971 0 10  0
972 4.78906 18  1
973 0 9  1
974 0 6  1
975 0 19  1
976 0 6  1
977 4.72738 10  1
978 3.62348 6  1
979 0 9  1
980 0 7  1
981 0 7  1
982 0 10  1
983 0 12  1
984 0 13  1
985 4.56777 11  1
986 0 6  1
987 0 10  1
988 5.72224 6  1
989 0 9  1
990 4.2246 14  1
991 0 8  1
992 0 11  1
993 0 14  1
994 0 7  1
995 0 11  1
996 3.71058 7  0
997 4.48933 9  1
998 0 16  1
999 4.35657 9  1
1000 5.17539 9  1
1001 0 12  1
1002 0 6  1
1003 0 16  1
1004 0 5  1
1005 0 8  1
1006 0 15  1
1007 4.26719 15  1
1008 0 8  1
1009 0 9  1
1010 0 4  1
1011 5.15343 17  1
1012 0 9  1
1013 0 10  1
1014 4.84411 6  1
1015 0 13  1
1016 0 5  1
1017 0 8  1
1018 0 8  1
1019 0 11  1
1020 0 10  1
1021 0 9  1
1022 4.48585 12  1
