0 0 1
1 1.64323 1
2 0 1
3 0 1
4 0 1
5 0 1
6 0 1
7 0 1
8 0 1
9 0 1
10 0 1
11 0 1
12 1.92502 1
13 0 1
14 0 1
15 0 1
16 0 1
17 2.1466 1
18 0 1
19 0 1
20 2.15223 1
21 2.20128 1
22 0 1
23 0 1
24 0 1
25 0 1
26 0 1
27 0 1
28 0 1
29 0 1
30 0 1
31 0 1
32 0 1
33 0 1
34 2.66022 1
35 0 1
36 0 1
37 0 1
38 2.63084 1
39 0 1
40 0 1
41 0 1
42 0 1
43 0 1
44 0 1
45 0 1
46 2.95843 1
47 0 1
48 2.93549 1
49 0 1
50 0 1
51 3.00196 1
52 0 1
53 0 1
54 0 1
55 0 1
56 0 1
57 3.29671 1
58 0 1
59 0 1
60 0 1
61 3.30047 1
62 0 1
63 0 1
64 0 1
65 0 1
66 3.94315 1
67 0 1
68 0 1
69 0 1
70 0 1
71 0 1
72 0 1
73 0 1
74 0 1
75 4.16872 1
76 4.17494 1
77 4.26801 1
78 0 1
79 0 1
80 5.9492 1
81 4.89875 1
82 0 1
83 0 1
84 4.98175 1
85 5.12613 1
86 0 1
87 0 1
88 0 1
89 0 1
90 0 1
91 0 1
92 0 1
93 0 1
94 0 1
95 0 1
96 0 1
97 0 1
98 0 1
99 0 1
100 0 1
101 0 1
102 5.67197 1
103 0 1
104 0 1
105 5.61047 1
106 0 1
107 0 1
108 0 1
109 6.18962 1
110 0 1
111 0 1
112 6.26409 1
113 7.6815 1
114 0 1
115 0 1
116 0 1
117 7.61883 1
118 0 1
119 7.72237 1
120 0 1
121 0 1
122 8.19645 1
123 0 1
124 0 1
125 0 1
126 0 1
127 9.39911 1
128 0 1
129 0 1
130 0 1
131 4.97264 1
132 0 1
133 0 1
134 0 1
135 0 1
136 0 1
137 0 1
138 0 1
139 0 1
140 0 1
141 5.07058 1
142 0 1
143 0 1
144 5.21036 1
145 0 1
146 0 1
147 0 1
148 0 1
149 0 1
150 0 1
151 0 1
152 6.3231 1
153 0 1
154 0 1
155 0 1
156 0 1
157 6.41488 1
158 0 1
159 0 1
160 7.10494 1
161 7.03758 1
162 0 1
163 0 1
164 0 1
165 0 1
166 7.10811 1
167 0 1
168 7.08182 1
169 0 1
170 0 1
171 0 1
172 0 1
173 8.09676 1
174 8.12327 1
175 0 1
176 0 1
177 0 1
178 9.29173 1
179 0 1
180 0 1
181 0 1
182 0 1
183 9.27807 1
184 9.42344 1
185 9.58565 1
186 9.62071 1
187 0 1
188 9.8128 1
189 11.0564 1
190 0 1
191 0 1
192 0 1
193 0 1
194 0 1
195 6.91176 1
196 6.8738 1
197 6.86759 1
198 0 1
199 0 1
200 0 1
201 0 1
202 0 1
203 0 1
204 0 1
205 0 1
206 0 1
207 0 1
208 7.473 1
209 0 1
210 7.74652 1
211 0 1
212 0 1
213 0 1
214 0 1
215 0 1
216 0 1
217 0 1
218 9.54056 1
219 0 1
220 0 1
221 0 1
222 9.53892 1
223 0 1
224 0 1
225 0 1
226 0 1
227 0 1
228 8.21055 1
229 0 1
230 8.27165 1
231 0 1
232 0 1
233 8.37037 1
234 0 1
235 8.39645 1
236 9.67031 1
237 0 1
238 0 1
239 0 1
240 0 1
241 0 1
242 10.2179 1
243 0 1
244 0 1
245 10.2386 1
246 0 1
247 0 1
248 0 1
249 10.1926 1
250 0 1
251 11.9688 1
252 11.998 1
253 0 1
254 0 1
255 0 1
256 0 1
257 0 1
258 0 1
259 4.44913 1
260 0 1
261 0 1
262 0 1
263 0 1
264 4.64949 1
265 4.60653 1
266 0 1
267 4.73676 1
268 0 1
269 4.8674 1
270 0 1
271 4.87835 1
272 0 1
273 6.30421 1
274 0 1
275 0 1
276 0 1
277 6.53922 1
278 0 1
279 6.43516 1
280 0 1
281 0 1
282 0 1
283 0 1
284 0 1
285 0 1
286 7.20833 1
287 0 1
288 0 1
289 0 1
290 0 1
291 0 1
292 0 1
293 0 1
294 0 1
295 0 1
296 5.29875 1
297 5.46008 1
298 0 1
299 0 1
300 0 1
301 0 1
302 0 1
303 0 1
304 0 1
305 5.5914 1
306 0 1
307 0 1
308 5.83925 1
309 0 1
310 0 1
311 0 1
312 0 1
313 0 1
314 0 1
315 0 1
316 0 1
317 0 1
318 0 1
319 0 1
320 0 1
321 0 1
322 0 1
323 0 1
324 0 1
325 6.14047 1
326 0 1
327 6.2689 1
328 6.19175 1
329 0 1
330 0 1
331 0 1
332 0 1
333 0 1
334 0 1
335 7.17191 1
336 0 1
337 0 1
338 0 1
339 0 1
340 6.67015 1
341 0 1
342 0 1
343 0 1
344 0 1
345 0 1
346 0 1
347 8.09344 1
348 0 1
349 0 1
350 0 1
351 0 1
352 0 1
353 7.30096 1
354 0 1
355 0 1
356 0 1
357 0 1
358 0 1
359 7.40653 1
360 0 1
361 0 1
362 0 1
363 0 1
364 0 1
365 7.42846 1
